File Path,Line Number,Found in Function,Assert Statement Type,Oracle Argument Position,Differential Function Line Number,Differential Test Function
kernel_tests\map_ops_test.py,302,testLookupAddGrad,assertAllClose,1,301,tape.gradient
kernel_tests\map_ops_test.py,321,testLookupMultiplyGrad,assertAllClose,1,320,tape.gradient
kernel_tests\map_ops_test.py,323,testLookupMultiplyGrad,assertAllClose,1,322,tape.gradient
kernel_tests\map_ops_test.py,340,testEraseFirstInsertGrad,assertAllClose,1,339,map_ops.tensor_map_lookup
kernel_tests\map_ops_test.py,340,testEraseFirstInsertGrad,assertAllClose,2,332,constant_op.constant
kernel_tests\map_ops_test.py,360,testEraseSecondInsertGrad,assertAllClose,1,359,map_ops.tensor_map_lookup
kernel_tests\map_ops_test.py,360,testEraseSecondInsertGrad,assertAllClose,2,352,constant_op.constant
kernel_tests\map_ops_test.py,398,testStringKeyGrad,assertAllClose,1,397,map_ops.tensor_map_lookup
kernel_tests\map_ops_test.py,398,testStringKeyGrad,assertAllClose,1,412,map_ops.tensor_map_lookup
kernel_tests\map_ops_test.py,398,testStringKeyGrad,assertAllClose,2,388,constant_op.constant
kernel_tests\map_ops_test.py,403,testStringKeyGrad,assertAllClose,1,402,map_ops.tensor_map_lookup
kernel_tests\map_ops_test.py,403,testStringKeyGrad,assertAllClose,2,389,constant_op.constant
kernel_tests\map_ops_test.py,430,testStringKeyValue,assertAllClose,1,429,map_ops.tensor_map_lookup
kernel_tests\map_ops_test.py,430,testStringKeyValue,assertAllClose,2,422,constant_op.constant
kernel_tests\matmul_op_test.py,112,Test,assertAllCloseAccordingToType,2,86,UNSUPPORTED Binary Operation
kernel_tests\matrix_band_part_op_test.py,88,Test,assertLess,1,86,gradient_checker.compute_gradient_error
kernel_tests\matrix_exponential_op_test.py,66,_verifyExponential,assertAllClose,1,57,np.empty
kernel_tests\matrix_exponential_op_test.py,66,_verifyExponential,assertAllClose,1,60,np.zeros
kernel_tests\matrix_exponential_op_test.py,66,_verifyExponential,assertAllClose,1,64,np_expm
kernel_tests\matrix_inverse_op_test.py,50,_verifyInverse,assertAllClose,1,44,np.identity
kernel_tests\matrix_inverse_op_test.py,50,_verifyInverse,assertAllClose,1,48,np.tile
kernel_tests\matrix_logarithm_op_test.py,48,_verifyLogarithm,assertAllClose,1,42,x.astype
kernel_tests\matrix_solve_ls_op_test.py,132,_verifySolve,assertAllClose,1,107,_SolveWithNumpy
kernel_tests\matrix_solve_ls_op_test.py,132,_verifySolve,assertAllClose,1,113,np.tile
kernel_tests\matrix_solve_ls_op_test.py,145,_verifySolve,assertAllClose,1,109,np.sqrt
kernel_tests\matrix_solve_ls_op_test.py,145,_verifySolve,assertAllClose,1,114,np.tile
kernel_tests\matrix_solve_op_test.py,73,_verifySolve,assertAllClose,1,60,np.linalg.solve
kernel_tests\matrix_square_root_op_test.py,42,_verifySquareRoot,assertAllClose,1,36,matrix.astype
kernel_tests\matrix_square_root_op_test.py,42,_verifySquareRoot,assertAllClose,2,40,test_util.matmul_without_tf32
kernel_tests\metrics_test.py,267,testUnweighted,assertAlmostEqual,1,262,np.mean
kernel_tests\metrics_test.py,268,testUnweighted,assertAlmostEqual,1,262,np.mean
kernel_tests\metrics_test.py,278,_test_3d_weighted,assertAlmostEqual,1,272,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,279,_test_3d_weighted,assertAlmostEqual,1,272,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,842,testWeighted1d,assertAlmostEqual,1,841,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,843,testWeighted1d,assertAlmostEqual,1,841,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,860,testWeightedScalar_placeholders,assertAlmostEqual,1,859,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,862,testWeightedScalar_placeholders,assertAlmostEqual,1,859,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,881,testWeighted1d_placeholders,assertAlmostEqual,1,880,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,883,testWeighted1d_placeholders,assertAlmostEqual,1,880,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,900,testWeighted2d,assertAlmostEqual,1,899,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,901,testWeighted2d,assertAlmostEqual,1,899,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,921,testWeighted2d_placeholders,assertAlmostEqual,1,920,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,923,testWeighted2d_placeholders,assertAlmostEqual,1,920,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1042,testWeighted1d,assertAlmostEqual,1,1041,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1043,testWeighted1d,assertAlmostEqual,1,1041,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1057,testWeighted2d,assertAlmostEqual,1,1056,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1058,testWeighted2d,assertAlmostEqual,1,1056,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1238,testCorrectAUCPRSpecialCase,assertAlmostEqual,1,1237,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1239,testCorrectAUCPRSpecialCase,assertAlmostEqual,1,1237,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1255,testCorrectAnotherAUCPRSpecialCase,assertAlmostEqual,1,1254,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1256,testCorrectAnotherAUCPRSpecialCase,assertAlmostEqual,1,1254,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1272,testThirdCorrectAUCPRSpecialCase,assertAlmostEqual,1,1271,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,1273,testThirdCorrectAUCPRSpecialCase,assertAlmostEqual,1,1271,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,2016,testWithMultipleUpdates,assertAlmostEqual,1,1977,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,2017,testWithMultipleUpdates,assertAlmostEqual,1,1978,UNSUPPORTED Binary Operation
kernel_tests\metrics_test.py,3774,testMultipleUpdatesWithWeights,assertAlmostEqual,1,3773,np.mean
kernel_tests\metrics_test.py,3811,testMultipleUpdatesWithMissingClass,assertAlmostEqual,1,3810,np.mean
kernel_tests\metrics_test.py,3836,testUpdateOpEvalIsAccumulatedConfusionMatrix,assertAlmostEqual,1,3835,np.mean
kernel_tests\metrics_test.py,3891,testResultsWithSomeMissing,assertAlmostEqual,1,3890,np.mean
kernel_tests\metrics_test.py,4049,testValueTensorIsIdempotent,assertAlmostEqual,1,4048,np.mean
kernel_tests\metrics_test.py,4095,testMultipleUpdatesWithWeights,assertAlmostEqual,1,4094,np.mean
kernel_tests\metrics_test.py,4133,testMultipleUpdatesWithMissingClass,assertAlmostEqual,1,4132,np.mean
kernel_tests\metrics_test.py,4179,testResultsWithSomeMissing,assertAlmostEqual,1,4178,np.mean
kernel_tests\normalize_op_test.py,78,Test,assertAllClose,2,77,_Normalize
kernel_tests\norm_op_test.py,82,_CompareNorm,assertAllClose,1,70,np.linalg.norm
kernel_tests\nth_element_op_test.py,44,_validateNthElement,assertAllClose,1,37,np.array
kernel_tests\nth_element_op_test.py,177,testGradients,assertAllClose,2,166,
kernel_tests\nth_element_op_test.py,187,testGradients,assertAllClose,2,166,
kernel_tests\numerics_test.py,43,testVerifyTensorAllFiniteSucceeds,assertAllClose,1,38,astype
kernel_tests\partitioned_variables_test.py,333,testVecConstantInit,assertAllClose,2,331,array_ops.concat
kernel_tests\partitioned_variables_test.py,345,testConstantInit,assertAllClose,2,343,array_ops.concat
kernel_tests\partitioned_variables_test.py,420,testRandomInitValue,assertAllClose,2,418,array_ops.concat
kernel_tests\partitioned_variables_test.py,461,testRandomInitUnevenPartitions,assertAllClose,2,460,array_ops.concat
kernel_tests\partitioned_variables_test.py,475,testDegenerate,assertAllClose,2,473,array_ops.concat
kernel_tests\partitioned_variables_test.py,486,testSliceSizeOne,assertAllClose,2,484,array_ops.concat
kernel_tests\partitioned_variables_test.py,494,testIotaInitializer,assertAllClose,2,494,UNSUPPORTED Name (named variable or defined function: _IotaInitializer)
kernel_tests\partitioned_variables_test.py,495,testIotaInitializer,assertAllClose,2,496,UNSUPPORTED Name (named variable or defined function: _IotaInitializer)
kernel_tests\partitioned_variables_test.py,505,testIotaInitializer,assertAllClose,2,504,array_ops.concat
kernel_tests\partitioned_variables_test.py,603,testConcat,assertAllClose,1,590,var_x._concat
kernel_tests\partitioned_variables_test.py,603,testConcat,assertAllClose,2,582,variable_scope.get_variable
kernel_tests\pooling_ops_3d_test.py,87,_VerifyOneTest,assertAllClose,2,86,vals.flatten
kernel_tests\pooling_ops_3d_test.py,303,_ConstructAndTestGradientForConfig,assertLess,1,287,gradient_checker.compute_gradient_error
kernel_tests\pooling_ops_3d_test.py,303,_ConstructAndTestGradientForConfig,assertLess,2,258,UNSUPPORTED Constant
kernel_tests\pooling_ops_3d_test.py,305,_ConstructAndTestGradientForConfig,assertLess,1,294,gradient_checker.compute_gradient_error
kernel_tests\pooling_ops_3d_test.py,305,_ConstructAndTestGradientForConfig,assertLess,2,259,UNSUPPORTED Constant
kernel_tests\pooling_ops_test.py,1065,testMaxPoolingGradWithArgmax,assertAllClose,1,1064,flatten
kernel_tests\pooling_ops_test.py,1105,testMaxPoolingGradGradWithArgmax,assertAllClose,1,1104,flatten
kernel_tests\pooling_ops_test.py,1184,_ConstructAndTestGradient,assertLess,1,1176,gradient_checker.compute_gradient_error
kernel_tests\pooling_ops_test.py,1184,_ConstructAndTestGradient,assertLess,2,1148,UNSUPPORTED Constant
kernel_tests\pooling_ops_test.py,1184,_ConstructAndTestGradient,assertLess,2,1155,UNSUPPORTED Constant
kernel_tests\pooling_ops_test.py,1261,_ConstructAndTestSecondGradient,assertLess,1,1253,gradient_checker.compute_gradient_error
kernel_tests\pooling_ops_test.py,1261,_ConstructAndTestSecondGradient,assertLess,2,1226,UNSUPPORTED Constant
kernel_tests\pooling_ops_test.py,1261,_ConstructAndTestSecondGradient,assertLess,2,1233,UNSUPPORTED Constant
kernel_tests\pool_test.py,155,_test,assertAllClose,1,153,pool_direct
kernel_tests\pool_test.py,305,_test_gradient,assertLess,1,300,gradient_checker.compute_gradient_error
kernel_tests\pool_test.py,305,_test_gradient,assertLess,2,304,UNSUPPORTED Constant
kernel_tests\py_func_test.py,151,testComplexType,assertAllClose,2,151,UNSUPPORTED Name (named variable or defined function: np_func)
kernel_tests\py_func_test.py,565,testRenamedDeviceInTestClusterCorrectlyIdentifiedAsLocalhost,assertAllClose,1,564,session.run
kernel_tests\qr_op_test.py,106,CompareOrthogonal,assertAllClose,1,99,
kernel_tests\qr_op_test.py,106,CompareOrthogonal,assertAllClose,2,100,
kernel_tests\qr_op_test.py,115,CheckApproximation,assertAllClose,1,114,test_util.matmul_without_tf32
kernel_tests\qr_op_test.py,125,CheckUnitary,assertAllClose,1,120,array_ops.matrix_band_part
kernel_tests\qr_op_test.py,125,CheckUnitary,assertAllClose,2,119,test_util.matmul_without_tf32
kernel_tests\reader_ops_test.py,665,testReadUpTo,assertLessEqual,1,665,UNSUPPORTED Name (named variable or defined function: len)
kernel_tests\reader_ops_test.py,665,testReadUpTo,assertLessEqual,2,653,UNSUPPORTED Constant
kernel_tests\reader_ops_test.py,666,testReadUpTo,assertLessEqual,1,666,UNSUPPORTED Name (named variable or defined function: len)
kernel_tests\reader_ops_test.py,666,testReadUpTo,assertLessEqual,2,653,UNSUPPORTED Constant
kernel_tests\reduction_ops_test.py,162,_compare,assertAllClose,1,158,self._np_reduce
kernel_tests\reduction_ops_test.py,162,_compare,assertAllClose,2,161,sess.run
kernel_tests\reduction_ops_test.py,271,testFloat32,assertAllClose,1,264,np.sum
kernel_tests\reduction_ops_test.py,272,testFloat32,assertAllClose,1,265,np.sum
kernel_tests\reduction_ops_test.py,285,testFloat32,assertAllClose,1,278,np.sum
kernel_tests\reduction_ops_test.py,286,testFloat32,assertAllClose,1,279,np.sum
kernel_tests\reduction_ops_test.py,751,_compare,assertAllClose,1,740,UNSUPPORTED Name (named variable or defined function: x)
kernel_tests\reduction_ops_test.py,751,_compare,assertAllClose,1,742,np.amin
kernel_tests\reduction_ops_test.py,751,_compare,assertAllClose,1,745,np.amin
kernel_tests\reduction_ops_test.py,867,_compare,assertAllClose,1,856,UNSUPPORTED Name (named variable or defined function: x)
kernel_tests\reduction_ops_test.py,867,_compare,assertAllClose,1,858,np.amax
kernel_tests\reduction_ops_test.py,867,_compare,assertAllClose,1,861,np.amax
kernel_tests\reduction_ops_test.py,1095,_compare,assertAllClose,1,1085,astype
kernel_tests\reduction_ops_test.py,1095,_compare,assertAllClose,1,1087,np.sum
kernel_tests\reduction_ops_test.py,1095,_compare,assertAllClose,1,1091,np.sum
kernel_tests\reduction_ops_test.py,1095,_compare,assertAllClose,2,1094,sess.run
kernel_tests\reduction_ops_test_big.py,77,testFloat32Sum,assertAllClose,1,65,UNSUPPORTED Binary Operation
kernel_tests\reduction_ops_test_big.py,78,testFloat32Sum,assertAllClose,1,66,UNSUPPORTED Binary Operation
kernel_tests\reduction_ops_test_big.py,79,testFloat32Sum,assertAllClose,1,67,UNSUPPORTED Binary Operation
kernel_tests\reduction_ops_test_big.py,96,testFloat32Sum,assertAllClose,1,86,np.ones
kernel_tests\reduction_ops_test_big.py,97,testFloat32Sum,assertAllClose,1,87,np.ones
kernel_tests\reduction_ops_test_big.py,126,testFloat32Max,assertAllClose,1,114,np.max
kernel_tests\reduction_ops_test_big.py,127,testFloat32Max,assertAllClose,1,115,np.max
kernel_tests\reduction_ops_test_big.py,128,testFloat32Max,assertAllClose,1,116,np.max
kernel_tests\reduction_ops_test_big.py,146,testFloat32Max,assertAllClose,1,136,np.max
kernel_tests\reduction_ops_test_big.py,147,testFloat32Max,assertAllClose,1,137,np.max
kernel_tests\reduction_ops_test_big.py,175,testBooleanAll,assertAllClose,1,163,np.ones
kernel_tests\reduction_ops_test_big.py,176,testBooleanAll,assertAllClose,1,164,np.ones
kernel_tests\reduction_ops_test_big.py,177,testBooleanAll,assertAllClose,1,165,reshape
kernel_tests\reduction_ops_test_big.py,194,testBooleanAll,assertAllClose,1,184,np.ones
kernel_tests\reduction_ops_test_big.py,195,testBooleanAll,assertAllClose,1,185,np.ones
kernel_tests\relu_op_test.py,59,_testRelu,assertAllClose,1,57,self._npRelu
kernel_tests\relu_op_test.py,59,_testRelu,assertAllClose,2,58,nn_ops.relu
kernel_tests\relu_op_test.py,82,testReluInt8x4GoodShape,assertAllClose,1,80,self._npRelu
kernel_tests\relu_op_test.py,82,testReluInt8x4GoodShape,assertAllClose,2,81,nn_ops.relu
kernel_tests\relu_op_test.py,122,testGradientFloat32,assertLess,1,120,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,134,testGradientFloat16,assertLess,1,132,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,144,testGradientFloat64,assertLess,1,142,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,225,_testRelu6,assertAllClose,1,223,self._npRelu6
kernel_tests\relu_op_test.py,225,_testRelu6,assertAllClose,2,224,nn_ops.relu6
kernel_tests\relu_op_test.py,258,testGradientFloat32,assertLess,1,256,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,268,testGradientFloat64,assertLess,1,266,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,288,_testLeakyRelu,assertAllClose,1,286,self._npLeakyRelu
kernel_tests\relu_op_test.py,288,_testLeakyRelu,assertAllClose,2,287,nn_ops.leaky_relu
kernel_tests\relu_op_test.py,323,testGradientFloat32,assertLess,1,321,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,333,testGradientFloat64,assertLess,1,331,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,413,_testElu,assertAllCloseAccordingToType,1,411,self._npElu
kernel_tests\relu_op_test.py,413,_testElu,assertAllCloseAccordingToType,2,412,nn_ops.elu
kernel_tests\relu_op_test.py,439,testGradientFloat32,assertLess,1,437,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,447,testGradientFloat64,assertLess,1,445,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,521,_testSelu,assertAllCloseAccordingToType,1,519,self._npSelu
kernel_tests\relu_op_test.py,521,_testSelu,assertAllCloseAccordingToType,2,520,nn_ops.selu
kernel_tests\relu_op_test.py,539,testGradientFloat32,assertLess,1,537,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,547,testGradientFloat64,assertLess,1,545,gradient_checker_v2.max_error
kernel_tests\relu_op_test.py,601,_testCrelu,assertAllClose,1,596,np.concatenate
kernel_tests\relu_op_test.py,601,_testCrelu,assertAllClose,2,599,nn_ops.crelu
kernel_tests\resource_variable_ops_test.py,1307,testScatterNdAddStateOps,assertAllClose,1,1305,np.array
kernel_tests\resource_variable_ops_test.py,1307,testScatterNdAddStateOps,assertAllClose,2,1301,resource_variable_ops.ResourceVariable
kernel_tests\resource_variable_ops_test.py,1329,testScatterNdSubStateOps,assertAllClose,1,1327,np.array
kernel_tests\resource_variable_ops_test.py,1329,testScatterNdSubStateOps,assertAllClose,2,1323,resource_variable_ops.ResourceVariable
kernel_tests\rnn_cell_test.py,1298,_testDynamicEquivalentToStaticRNN,assertAllClose,1,1292,UNSUPPORTED Name (named variable or defined function: state_static)
kernel_tests\rnn_cell_test.py,1298,_testDynamicEquivalentToStaticRNN,assertAllClose,2,1293,UNSUPPORTED Name (named variable or defined function: state_dynamic)
kernel_tests\rnn_cell_test.py,1302,_testDynamicEquivalentToStaticRNN,assertAllClose,1,1205,sess.run
kernel_tests\rnn_cell_test.py,1302,_testDynamicEquivalentToStaticRNN,assertAllClose,2,1280,sess.run
kernel_tests\rnn_cell_test.py,1562,_testBidirectionalDynamicRNN,assertAllClose,1,1519,
kernel_tests\rnn_cell_test.py,1562,_testBidirectionalDynamicRNN,assertAllClose,2,1520,
kernel_tests\rnn_cell_test.py,1567,_testBidirectionalDynamicRNN,assertAllClose,1,1519,
kernel_tests\rnn_cell_test.py,1567,_testBidirectionalDynamicRNN,assertAllClose,2,1520,
kernel_tests\rnn_cell_test.py,2625,testBasicLSTMCell,assertAllClose,2,2622,np.array
kernel_tests\rnn_cell_test.py,2746,testBasicLSTMCellWithStateTuple,assertAllClose,2,2742,np.array
kernel_tests\rnn_cell_test.py,2747,testBasicLSTMCellWithStateTuple,assertAllClose,2,2744,np.array
kernel_tests\rnn_cell_test.py,2942,testMultiRNNCell,assertAllClose,1,2937,sess.run
kernel_tests\rnn_cell_test.py,3166,testDropoutWrapperKeepAllConstantInput,assertAllClose,1,3161,np.array
kernel_tests\rnn_cell_test.py,3168,testDropoutWrapperKeepAllConstantInput,assertAllClose,1,3164,np.array
kernel_tests\rnn_cell_test.py,3181,testDropoutWrapperKeepAll,assertAllClose,1,3176,np.array
kernel_tests\rnn_cell_test.py,3183,testDropoutWrapperKeepAll,assertAllClose,1,3179,np.array
kernel_tests\rnn_cell_test.py,3230,testDropoutWrapperKeepNoOutput,assertAllClose,1,3226,np.array
kernel_tests\rnn_cell_test.py,3253,testDropoutWrapperKeepNoStateExceptLSTMCellMemory,assertAllClose,1,3243,np.array
kernel_tests\scan_ops_test.py,85,_compare,assertAllClose,1,81,handle_options
kernel_tests\scan_ops_test.py,85,_compare,assertAllClose,2,83,eval
kernel_tests\scan_ops_test.py,218,_compare,assertAllClose,1,214,handle_options
kernel_tests\scan_ops_test.py,218,_compare,assertAllClose,2,216,eval
kernel_tests\segment_reduction_ops_test.py,125,testValues,assertAllClose,1,122,self._segmentReduce
kernel_tests\segment_reduction_ops_test.py,171,testSegmentIdsGreaterThanZero,assertAllClose,1,168,self._segmentReduce
kernel_tests\segment_reduction_ops_test.py,182,testSegmentIdsHole,assertAllClose,1,179,self._segmentReduce
kernel_tests\segment_reduction_ops_test.py,326,testValues,assertAllCloseAccordingToType,1,319,self._segmentReduce
kernel_tests\segment_reduction_ops_test.py,347,testNumSegmentsTypes,assertAllClose,1,340,self._segmentReduce
kernel_tests\segment_reduction_ops_test.py,500,testDropNegatives,assertAllClose,1,491,self._segmentReduce
kernel_tests\segment_reduction_ops_test.py,566,testValues,assertAllClose,1,558,self._sparseSegmentReduce
kernel_tests\segment_reduction_ops_test.py,585,testSegmentIdsHole,assertAllClose,1,581,self._sparseSegmentReduce
kernel_tests\segment_reduction_ops_test.py,610,testWithNumSegments,assertAllClose,1,597,self._sparseSegmentReduce
kernel_tests\segment_reduction_ops_test.py,643,testSegmentIdsGreaterThanZero,assertAllClose,1,639,self._sparseSegmentReduce
kernel_tests\self_adjoint_eig_op_test.py,92,testMatrixThatFailsWhenFlushingDenormsToZero,assertAllClose,1,81,astype
kernel_tests\self_adjoint_eig_op_test.py,127,CompareEigenVectors,assertAllClose,1,126,EquilibrateEigenVectorPhases
kernel_tests\self_adjoint_eig_op_test.py,168,Test,assertAllClose,2,147,astype
kernel_tests\self_adjoint_eig_op_test.py,168,Test,assertAllClose,2,153,np.tile
kernel_tests\shape_ops_test.py,253,testExpandDimsGradient,assertLess,1,251,gradient_checker.compute_gradient_error
kernel_tests\shape_ops_test.py,393,testSqueezeGradient,assertLess,1,391,gradient_checker.compute_gradient_error
kernel_tests\shape_ops_test.py,404,testSqueezeGradientWithSqueezeDims,assertLess,1,402,gradient_checker.compute_gradient_error
kernel_tests\shape_ops_test.py,634,testGradientStridedReductionOnGPU,assertAllClose,1,631,np.zeros
kernel_tests\shape_ops_test.py,647,_RunAndVerifyGradientResult,assertLess,1,644,gradient_checker.compute_gradient_error
kernel_tests\shape_ops_test.py,668,testGradientStridedReductionGC,assertLess,1,667,gradient_checker.compute_gradient_error
kernel_tests\shape_ops_test.py,682,testGradientWithSparseGradWithRank1,assertLess,1,679,gradient_checker.compute_gradient_error
kernel_tests\shape_ops_test.py,695,testGradientWithSparseGradWithRank3,assertLess,1,692,gradient_checker.compute_gradient_error
kernel_tests\softmax_op_test.py,79,_testSoftmax,assertAllCloseAccordingToType,1,69,self._npSoftmax
kernel_tests\softmax_op_test.py,84,_testSoftmax,assertAllCloseAccordingToType,2,83,np.sum
kernel_tests\softmax_op_test.py,104,testNpSoftmax,assertAllClose,2,103,self._npSoftmax
kernel_tests\softmax_op_test.py,111,testNpSoftmax,assertAllClose,2,110,self._npSoftmax
kernel_tests\softmax_op_test.py,278,testLargeDims,assertAllClose,2,271,self._npSoftmax
kernel_tests\softplus_op_test.py,44,_testSoftplus,assertAllCloseAccordingToType,1,40,self._npSoftplus
kernel_tests\softplus_op_test.py,89,testGradient,assertLess,1,86,gradient_checker.compute_gradient_error
kernel_tests\softplus_op_test.py,107,testGradGrad,assertLess,1,104,gradient_checker.compute_gradient_error
kernel_tests\softplus_op_test.py,126,testGradGradGrad,assertLess,1,123,gradient_checker.compute_gradient_error
kernel_tests\softsign_op_test.py,41,_testSoftsign,assertAllClose,1,37,self._npSoftsign
kernel_tests\softsign_op_test.py,68,testGradient,assertLess,1,65,gradient_checker.compute_gradient_error
kernel_tests\sparse_add_op_test.py,157,testGradients,assertLess,1,154,gradient_checker.compute_gradient_error
kernel_tests\sparse_add_op_test.py,194,testSparseTensorDenseAddGradients,assertLess,1,192,gradient_checker.compute_gradient_error
kernel_tests\sparse_matmul_op_test.py,73,_testCpuMatmul,assertAllCloseAccordingToType,1,71,UNSUPPORTED Binary Operation
kernel_tests\sparse_matmul_op_test.py,167,_testGradients,assertLessEqual,1,158,UNSUPPORTED Binary Operation
kernel_tests\sparse_ops_test.py,546,testFillFloat,assertLess,1,543,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,554,testFillFloat,assertLess,1,548,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,737,_compare,assertAllClose,1,697,UNSUPPORTED Name (named variable or defined function: densified)
kernel_tests\sparse_ops_test.py,737,_compare,assertAllClose,1,700,np.sum
kernel_tests\sparse_ops_test.py,737,_compare,assertAllClose,1,702,np.max
kernel_tests\sparse_ops_test.py,737,_compare,assertAllClose,1,713,np.sum
kernel_tests\sparse_ops_test.py,737,_compare,assertAllClose,1,715,np.max
kernel_tests\sparse_ops_test.py,738,_compare,assertAllClose,1,697,UNSUPPORTED Name (named variable or defined function: densified)
kernel_tests\sparse_ops_test.py,738,_compare,assertAllClose,1,700,np.sum
kernel_tests\sparse_ops_test.py,738,_compare,assertAllClose,1,702,np.max
kernel_tests\sparse_ops_test.py,738,_compare,assertAllClose,1,713,np.sum
kernel_tests\sparse_ops_test.py,738,_compare,assertAllClose,1,715,np.max
kernel_tests\sparse_ops_test.py,738,_compare,assertAllClose,2,735,sparse_ops.sparse_tensor_to_dense
kernel_tests\sparse_ops_test.py,801,testGradient,assertLess,1,805,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,801,testGradient,assertLess,1,798,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,808,testGradient,assertLess,1,805,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,808,testGradient,assertLess,1,798,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,865,_check,assertAllCloseAccordingToType,2,863,sparse_ops.sparse_to_dense
kernel_tests\sparse_ops_test.py,940,testGradients,assertLess,1,937,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,940,testGradients,assertLess,1,943,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,940,testGradients,assertLess,1,946,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,945,testGradients,assertLess,1,937,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,945,testGradients,assertLess,1,943,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,945,testGradients,assertLess,1,946,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,951,testGradients,assertLess,1,937,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,951,testGradients,assertLess,1,943,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,951,testGradients,assertLess,1,946,gradient_checker.compute_gradient_error
kernel_tests\sparse_ops_test.py,974,testEquivalentToDensified,assertAllClose,1,972,nn_ops.softmax
kernel_tests\sparse_ops_test.py,974,testEquivalentToDensified,assertAllClose,2,970,values.reshape
kernel_tests\sparse_ops_test.py,1015,testGradient,assertLess,1,1013,gradient_checker.compute_gradient_error
kernel_tests\sparse_reorder_op_test.py,125,testGradients,assertLess,1,119,gradient_checker.compute_gradient_error
kernel_tests\sparse_slice_op_test.py,262,testGradients,assertLess,1,260,gradient_checker.compute_gradient_error
kernel_tests\sparse_tensor_dense_matmul_grad_test.py,88,_testGradients,assertLess,1,83,gradient_checker.compute_gradient_error
kernel_tests\sparse_tensor_dense_matmul_grad_test.py,88,_testGradients,assertLess,2,82,
kernel_tests\sparse_tensor_dense_matmul_op_test.py,86,_testMatmul,assertAllClose,1,63,x_mat.dot
kernel_tests\sparse_tensor_dense_matmul_op_test.py,88,_testMatmul,assertAllClose,1,63,x_mat.dot
kernel_tests\sparse_tensor_dense_matmul_op_test.py,90,_testMatmul,assertAllClose,1,63,x_mat.dot
kernel_tests\sparse_tensor_dense_matmul_op_test.py,92,_testMatmul,assertAllClose,1,63,x_mat.dot
kernel_tests\sparse_tensor_dense_matmul_op_test.py,178,testUnorderedIndicesForSparseTensorDenseMatmul,assertAllClose,1,176,np.array
kernel_tests\sparse_tensor_dense_matmul_op_test.py,192,testInvalidIndicesForSparseTensorDenseMatmulOnGPU,assertAllClose,1,191,np.array
kernel_tests\sparse_tensor_dense_matmul_op_test.py,192,testInvalidIndicesForSparseTensorDenseMatmulOnGPU,assertAllClose,1,195,np.array
